""	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"764043"	1.04926583995315	-0.121384201493567	0.927479166895542	-0.445207741376601	0.367130292879013	-1.95286755799284	0.303857677269264	-0.045944019386157	-0.0360580677412361	1.90288831729127	-0.959736411895479	0.303596201731974	0.301133153089887	0.194565571687231	0.428604960679146	0.680039890081819	-0.934745141251979	-1.91132269374665	-0.0616863857224873	1.05115217727368	-0.158603000563048	-0.668842574163362	0.938199018161298	0.612867512717764	0.651985117763332	-1.94207926192454	0.206409572445907	-1.48171624971741	-0.788487879717298	1.21809694997801	0.410932615278148	1.12039307617353	0.349605662661593	NA	-0.141881879379776	-1.04797120399498	0.567686206981584	1.91231197094074	-1.0171593366541	0.185019515781038	-0.209354618402196	-0.623910042519086	0.771777629452661	-0.201979223685932	-0.466516478782876	1.0399347232458	-1.88179809798795	-0.258392069307741	-0.165384450125616	0.108803019618647	-0.633145261329578	-2.05213517695298	-0.00340015333768769	0.533841288031812	-0.0773564524904057	1.60002053389795	-0.771253231775214	-1.76370107005252	0.876620645495356	1.47557720248637
"755400"	0.0470186327595289	-0.580074743415997	-0.59887614798126	-0.635581226653367	0.912742771923884	-0.561633067722371	1.27939562847722	1.62938635304706	-0.996873167986949	-0.911951686750423	1.24949038051142	0.75018670668244	-0.488910533708006	0.782597322984326	0.524643071050163	1.20451153779171	-0.154254446082103	0.29243967613063	0.0944359915471307	NA	2.65062160176323	0.815084341878416	0.913707354650478	1.29140993610155	1.72169978507948	-0.0861001503933638	-0.142946862435674	NA	-0.858845518284845	1.83620817014762	0.848230333130278	-0.954880393245943	0.0175654334642694	NA	-0.428084519988321	-0.769257112041093	-1.01885483045277	-0.5831594980763	0.834579736656211	-0.580937456019654	-1.01836458048612	-0.314887712753039	-0.532998012851981	-0.945603845175647	-0.461402417072647	NA	-1.14928042223041	1.08302504930212	-1.12764575487086	-1.57359176836825	-0.588523596737402	-1.00331008638027	1.09440903554075	-0.708243275282236	-0.613223918109205	-0.694506725891937	2.01538816607647	-1.25798539373227	-1.07246398265037	-0.475524162865316
"759659"	-0.50517718114754	0.64430285853868	-0.731155619215668	-0.42929586812877	-0.474272888055316	-0.594861664801143	-0.18793291429384	-0.490764035400086	-0.602660243531292	-0.47698495600388	-0.342134040583672	0.0132247379066607	1.25318531672084	-0.289882313019789	-0.458628395042861	-0.406560708292734	-0.305285670167693	-0.282478702373884	2.90108495605689	0.76294465289045	-0.590573373021282	2.22717607172581	1.24192801770284	-0.599710538618472	-0.108358575943914	-0.451480724620248	-0.364551961306508	-0.353870608253157	-0.317471217213569	-0.220074854676163	-0.25297143793775	-0.12631917627954	-0.257066126380333	NA	-0.308268938831199	-0.130373186821233	-0.311048935642803	3.2160508024314	-0.246591951436412	-0.316044638777288	-0.379596022689686	-0.386612570980899	-0.395762087527646	-0.596558066887855	-0.2464467806376	-0.188062533849754	-0.439339044021281	-0.538107613186723	-0.0227806496791278	-0.910854288036851	-0.282366474794268	-0.767153118380967	-0.393491392469825	4.03955904064555	-0.368062105473801	-0.308815808387653	1.28634734904857	-0.193573694404984	-0.0187905778853046	-0.315566789813595
"762064"	-0.360639016755398	1.66650353143357	-0.506888164828278	-0.390474596458884	-0.322303637435251	-0.513489029751474	-0.232494778849704	-0.442088493924808	-0.624756875122866	-0.147536130760168	-0.30016217792079	0.223880205112009	1.85434694342415	-0.180142234858545	-0.465908537299836	-0.47357960573176	-0.300076553513192	-0.128636538716005	2.96242488034678	0.568475167735224	-0.838777239330708	2.50310042686101	0.726828194023969	-0.655585326903083	-0.106809436659853	-0.453790646747261	-0.292355527424109	-0.303208333308605	-0.203093767134444	-0.234011037699714	-0.0849265935947082	-0.209602309416824	-0.328910114226472	NA	-0.252379876871974	-0.265724053584149	-0.361754653611416	2.91828982239948	-0.294572628900948	-0.384672225833502	-0.231593695944521	-0.417682598099161	-0.445708269175421	-0.419207370902538	-0.267807586034963	0.182869760821111	-0.366517453968653	-0.526006936118087	-0.0217554595678087	-0.724886203212842	-0.124781483345186	-0.819464069027042	-0.298440825240481	4.92353845796895	-0.22729111642548	-0.435846270981839	0.748637122589135	-0.24974463304677	0.0585772921727687	-0.441282244334994
"752840"	0.899892910464638	-0.820082897543294	-0.889041042795907	-0.398737488461396	0.10256646613062	-0.889041042795907	1.12045952969032	-0.242015547181133	-0.889041042795907	-0.889041042795907	-0.116815400165537	-0.149902541565066	-0.889041042795907	0.547953765619057	0.362745575792504	-0.0982246009580289	0.0427118887250379	-0.554449627374272	-0.889041042795907	-0.462901374449996	-0.889041042795907	-0.889041042795907	-0.889041042795907	2.2028356872818	0.281995148790634	2.00322630381456	-0.889041042795907	-0.632621835565789	-0.213538506559165	-0.889041042795907	-0.889041042795907	-0.781738031355512	0.450604520371489	NA	NA	1.01445176627131	0.271105243625002	NA	-0.889041042795907	-0.368320645115447	2.44613053304398	0.686990353583544	0.958400061611	2.93182705590904	0.172267383945263	-0.288448040232342	1.07850515716804	-0.0697352831036317	-0.889041042795907	-0.889041042795907	-0.889041042795907	-0.694759978203398	-0.889041042795907	NA	0.410083514735446	1.05529197995054	-0.482713758284314	-0.382117185058943	0.242266024646341	2.5885095975376
"756647"	0.671522981356815	-0.383421994454761	1.07649504715206	0.16655647502377	3.18971087393226	0.295019556476594	1.33265304057805	1.40718384132437	0.182713806265589	1.02316436065348	1.40522968310475	-0.539969333934546	-1.009480088392	0.0162744092580553	-1.10562350431131	-0.227320304296787	1.93299821484885	-0.881593193229478	NA	-2.66439151169366	NA	-1.54081212035233	2.60312787542916	-0.727577001963236	-0.231825911221904	0.468838581706753	-0.590695767378018	-0.441063251500348	-0.00212661725200176	0.0555138010555792	-0.663159926667747	0.853676885716861	-0.422864170423126	NA	0.0523263884777485	-0.999157171311067	0.762378611798202	0.255346866334239	0.209726339395162	-0.82790261094077	-0.737348863290284	0.13096784602728	1.401062951484	-0.726282932118728	-0.366438717278503	-0.110273074619296	-1.526508890265	1.22608800439498	-0.507682851371044	0.403661922210681	-0.0506177605291428	-0.82936604734006	0.407728096524621	-1.08248261531906	0.19135393509261	-0.865680327494287	1.54254804746826	-0.480297476708911	-0.923362640869142	0.189907422132402
"767006"	2.6701114697748	-0.26041031415703	-0.584944902824982	-0.415434120398847	-0.516920578054738	-0.300620659909474	-0.155915425938814	-0.0335255904893216	-1.27178003066309	-0.0473315864349702	-0.114087300611968	1.69720028105081	-0.326013134146235	-0.112148534087109	-0.169417311811345	3.09806871802393	-0.485930436682958	0.206733758495559	-0.285049075042506	2.47834918816212	-0.0596475686452746	-0.364261624083706	-0.149419183546411	-0.295891209156136	0.181559156553751	1.15823867031828	0.0082548916956981	0.0211280894103296	0.170828463189523	0.186244181608613	0.988244873151267	-0.0815527844129745	0.260071089367324	NA	0.446989470805416	NA	-0.159950245916585	3.26222318286906	-0.237693601378797	-0.977071496881839	-0.307657482315722	-0.367484378143537	-0.279008570641083	-0.680332458916638	-1.23199787853899	-0.709233894325917	0.576941086202704	-1.0073816923568	-0.814917072237732	-1.28821085627492	-0.56180352481228	-0.964836386157898	-0.160404656995675	-0.0795749152370949	-0.817825978761153	-0.418929382711992	-0.0614510314633668	-0.968020748745439	-0.210987402611776	0.186321838379258
"760843"	0.135457873957174	-0.350426994970127	0.244233764417925	-0.273435343855945	0.674656202270672	-0.646483397881991	-0.297239945683245	0.949230788930155	-1.24596354230644	4.44428832047842	-0.734646541523156	-0.721491990563164	-0.94233438438247	-0.513567128767636	-0.0247037218752175	-0.647380119524011	-0.832164032513646	-1.08436403159434	0.0866359234122711	-0.463370468392677	NA	-0.146705268976827	0.0209263736619754	-0.0755719359027875	0.158033927631754	0.57015060297741	0.297606478538177	0.182561437214509	-0.0432899567901611	NA	-0.407153527037835	0.910948280415659	-0.122742654525386	NA	-0.344489670617913	-0.0577204596901146	-1.11469850511439	0.526807740174702	1.53244353369898	NA	-1.3659346271878	0.138227045195299	-0.0516330233449674	0.216356387203315	-0.177083195968519	0.561835188631833	-1.22810416546256	-0.381891258752806	-0.452333286596217	-0.261588347360747	-0.323189568883299	0.248302589489634	-0.952071912345346	2.7425200106564	1.49775186206815	-0.0515658679797038	1.81505306229618	-0.13155975895262	-1.7097542960628	0.222625538066229
"758007"	-0.275651486935921	0.301240735576387	0.765505913041294	-0.702483195617245	-0.152968837341534	-0.0386734207996294	0.288801359939522	0.782657135936861	-0.914839520284499	0.516053032149041	-0.792077878554002	-0.292938508814352	-1.72448157003458	0.17439678708771	-0.693220233821125	-0.103766156025102	3.57429116188853	-0.217974621827769	-0.188264528432082	-0.279776947896236	4.43918766424283	0.371035857699939	-1.46257583925912	0.0120221079742928	0.198115212806483	0.453342163178648	0.0360756218381279	-0.389580105508653	-0.453330129649545	0.374153436771552	-0.401693050650093	0.318737969213891	0.0129800118216121	NA	-0.195791605840073	-0.233413004750696	-0.999485591232487	0.836708792952377	1.61643279918334	-0.196531263579664	-0.711201297562251	-0.376731820569994	-0.255921151854912	0.0354559445815689	-0.609130979600793	0.224823762943257	-0.640917408337157	-0.39726581526817	-0.706888231319003	-0.222462479666804	-0.724396956660102	-0.759613924153504	-0.377006292949035	2.03697333012718	-0.329696231762834	-0.0262114477193926	0.432929943244553	0.305142868468776	-0.403099127705765	0.442056450349235
"756652"	3.14947505433039	-0.17125325257598	-0.743366727465241	-0.161984132011156	0.275216583603413	-0.674406878274678	-0.636963681279792	-0.513189960719718	-1.05181096890714	0.06482650995805	-0.702455407266219	2.33828608404033	-0.153467316337405	-0.186721868804052	0.224215446445871	3.38739425576668	0.267297381742339	0.124618096948756	-0.434155765763374	2.15917245207815	-0.658887643186296	-0.136963788411292	-0.0191703073719168	-0.847776095942161	-0.224578166105647	-0.287429125409012	-0.579947191792324	-0.418162512129665	-0.641193596814642	0.426961384926973	0.0598622269566643	-0.445108575970928	0.235446404286527	NA	-0.453175207389044	-0.582047531420594	0.00692871061284258	3.83501733648818	0.363715470834401	-0.341183488301691	0.829082896526806	0.645557081678911	-0.623571365796651	-1.00415503236578	-0.803009467253727	-0.26021787923425	-0.528855826258763	-0.38699177994455	-0.512868128886986	-0.507942056632344	-0.641450877224183	-0.192909504040475	-0.781467614841135	0.506257359733306	-0.181207625586734	0.212315198346703	0.331158238474684	-0.399203902073657	-0.622572563547658	0.366133808433648
